0.5554876	0.053461067	0.3910513
0.0016391798	0.9972626	0.0010982088
0.0062613105	0.99017185	0.0035668216
0.0016434521	0.99712604	0.0012304874
0.68142396	0.015008808	0.3035672
0.0016861885	0.9972651	0.0010486731
0.9884875	0.001422463	0.010090151
0.0021064058	0.009278227	0.9886154
0.0032896833	0.99472564	0.0019846966
0.0023520202	0.0053827115	0.99226534
0.001600338	0.99731016	0.0010895242
0.0019067733	0.9969193	0.0011739327
0.011600788	0.9834304	0.0049688593
0.0026623255	0.9958546	0.0014830768
0.3040059	0.68346226	0.012531814
0.0014498952	0.99732506	0.0012250016
0.0015850752	0.99721587	0.0011990322
0.993737	0.0018328351	0.0044301664
0.07884583	0.8035459	0.11760825
0.99107075	0.0015269982	0.0074022226
0.0029126767	0.0040345355	0.9930528
0.006601135	0.0026366517	0.9907622
0.9897125	0.0033722261	0.006915361
0.037982333	0.95735776	0.004659919
0.0016723913	0.9971807	0.0011468775
0.004090062	0.019103812	0.97680616
0.9917311	0.004840987	0.0034279143
0.0047452594	0.0049411315	0.99031365
0.009398845	0.028190607	0.96241057
0.0016304288	0.99666935	0.001700159
0.0016745209	0.9970541	0.0012714328
0.99107224	0.0015269155	0.007400876
0.9016592	0.07104206	0.027298702
0.04419778	0.06962905	0.8861731
0.009816721	0.96018004	0.030003209
0.9699127	0.02404957	0.0060377102
0.002761145	0.9960834	0.0011554658
0.9885466	0.0015792567	0.009874202
0.0123823965	0.004371782	0.98324585
0.0023990127	0.005654402	0.99194664
0.0016142796	0.99727803	0.0011076523
0.038590048	0.27910063	0.6823093
0.9457021	0.04196697	0.012330962
0.108231395	0.80318224	0.08858636
0.0020436447	0.008490644	0.9894657
0.0017377712	0.9969631	0.0012990882
0.6833183	0.014168175	0.30251354
0.0017536074	0.996808	0.0014384064
0.0019410052	0.9960743	0.0019846242
0.25983092	0.51263493	0.22753413
0.20152548	0.4893519	0.30912268
0.18081321	0.0035674188	0.8156194
0.020120176	0.0036224497	0.9762574
0.9761271	0.0017750539	0.022097921
0.9761271	0.0017750539	0.022097921
0.0021379068	0.99656713	0.0012948981
0.010671431	0.08267929	0.90664923
0.0018195073	0.99661285	0.0015676086
0.37726134	0.007023378	0.61571527
0.0037054229	0.0064288857	0.9898657
0.006799454	0.005925275	0.98727524
0.0030915418	0.0050009694	0.9919075
0.98724306	0.002653279	0.010103671
0.08172518	0.9119411	0.0063336124
0.02550674	0.0114656165	0.9630276
0.0020627251	0.9961274	0.001809867
0.8989446	0.09344265	0.0076127383
0.002549496	0.015176343	0.98227423
0.0016470136	0.9972867	0.0010663065
0.0018527027	0.9966709	0.0014764104
0.5787932	0.19564612	0.22556062
0.0054698433	0.0047552614	0.9897748
0.0031239418	0.9956863	0.0011897424
0.011437625	0.9214937	0.067068644
0.0016525087	0.9971818	0.0011657585
0.0014322138	0.9969952	0.0015726116
0.001720366	0.9971193	0.0011603212
0.0708932	0.008209181	0.9208976
0.0016708574	0.99732035	0.0010087758
0.020651277	0.011761178	0.9675876
0.010404529	0.24192892	0.74766654
0.013721531	0.44516018	0.5411183
0.11996631	0.8741262	0.0059074797
0.008644131	0.015743349	0.9756125
0.10137659	0.0039584055	0.894665
0.1829772	0.0064241695	0.8105986
0.0029728508	0.9955715	0.0014556242
0.0017957822	0.99721366	0.0009905696
0.037880123	0.0049136593	0.95720625
0.001358486	0.99737835	0.0012631589
0.0027217695	0.007766448	0.9895118
0.057872955	0.0055237627	0.9366033
0.00261995	0.008710577	0.98866946
0.0033520851	0.9952989	0.001349084
0.0017133552	0.9970823	0.0012042889
0.0016383448	0.9972295	0.0011320534
0.9923294	0.0016870443	0.005983533
0.012636473	0.9834837	0.0038798037
0.98834234	0.0076578474	0.0039998516
0.113276616	0.010374496	0.8763489
0.0019816798	0.9964181	0.0016002491
0.0017936723	0.9970356	0.0011707345
0.21970347	0.74355763	0.036738873
0.24380477	0.6899933	0.06620194
0.0027729364	0.99568486	0.001542243
0.04015613	0.9378219	0.022021923
0.9929261	0.0017469558	0.005326908
0.028262	0.1081306	0.8636074
0.00382105	0.98409307	0.012085944
0.0035469874	0.9948973	0.0015557215
0.002877115	0.9954986	0.0016242932
0.0041180127	0.9935387	0.002343298
0.0073164506	0.47044325	0.5222403
0.005404644	0.87829345	0.11630187
0.0015622654	0.99727243	0.0011652664
0.0020954465	0.9959335	0.0019711142
0.9931491	0.0018319482	0.005018895
0.99427515	0.0021946046	0.0035302474
0.053570073	0.30754438	0.63888556
0.0060028005	0.99231154	0.0016856565
0.0019335153	0.9966667	0.0013996765
0.0025266106	0.9957371	0.0017363958
0.0058205165	0.003855659	0.9903238
0.99376065	0.0028357957	0.0034034725
0.0035419057	0.004246403	0.9922117
0.004472896	0.005523966	0.9900031
0.0019023585	0.99432796	0.0037696923
0.98632544	0.0014503394	0.012224182
0.9904242	0.0012868143	0.008288937
0.0028740705	0.99561524	0.0015106989
0.08366445	0.13328776	0.7830478
0.5686518	0.0054564797	0.42589167
0.009663497	0.0037650277	0.9865715
0.021386502	0.018437512	0.96017593
0.0015953518	0.9969758	0.0014288665
0.0016786095	0.9971551	0.0011663522
0.0016054909	0.99727386	0.0011205568
0.0016215475	0.99727076	0.0011076222
0.6162346	0.007825299	0.37594014
0.004961002	0.99364686	0.0013922134
0.006524766	0.004314676	0.9891606
0.005527555	0.0043110843	0.9901613
0.0013993286	0.99740016	0.0012005197
0.009517618	0.0082769	0.98220545
0.0016530284	0.99723	0.0011169356
0.002184251	0.9965733	0.0012423756
0.00201389	0.9967759	0.0012102865
0.8702419	0.003377755	0.12638026
0.008867337	0.005775217	0.98535746
0.0043173926	0.008476043	0.9872066
0.034501474	0.83255166	0.13294688
0.0015744688	0.99732435	0.0011011404
0.95806265	0.0017758548	0.040161524
0.004669999	0.00418652	0.99114347
0.0036617918	0.0061605102	0.9901777
0.0016923943	0.9969717	0.0013358772
0.0023942287	0.9962244	0.0013813837
0.0017968051	0.99712425	0.0010789593
0.0025085027	0.996514	0.0009775654
0.0025085027	0.996514	0.0009775654
0.0020909263	0.99679536	0.0011137088
0.0034643621	0.0062044594	0.9903312
0.0016777475	0.9972339	0.0010883916
0.0017071838	0.99717194	0.00112081
0.0020550294	0.9966536	0.0012914079
0.0015414322	0.99730194	0.0011566416
0.001713522	0.9972402	0.0010462075
0.0017116904	0.99688464	0.0014035653
0.0023169778	0.9954566	0.0022263848
0.0015578356	0.99737287	0.0010693326
0.001711908	0.9972486	0.0010394502
0.0017833494	0.9972228	0.0009939319
0.001851231	0.9971474	0.0010013354
0.009279897	0.987887	0.0028330875
0.002092123	0.996523	0.0013848525
0.8597261	0.0034376304	0.13683623
0.5285654	0.008830135	0.46260446
0.0016453215	0.9973248	0.0010297706
0.65967935	0.0032602658	0.3370604
0.0019584615	0.99692875	0.0011128243
0.0024823446	0.99446267	0.0030549874
0.0014850775	0.9972812	0.0012336377
0.0014286338	0.9974011	0.0011702961
0.0030360152	0.0039732223	0.99299073
0.0028860455	0.0049996995	0.9921143
0.007631811	0.0026395754	0.98972857
0.002359459	0.99422294	0.0034175825
0.0016803967	0.9962334	0.0020863095
0.0016812467	0.9965082	0.0018105763
0.88866186	0.0026241525	0.10871397
0.029790986	0.0071622008	0.96304685
0.14349388	0.003540566	0.8529656
0.99381614	0.0020985813	0.00408532
0.99268955	0.004032896	0.003277533
0.9937105	0.0027809045	0.0035085483
0.9942551	0.002165053	0.0035798163
0.066314824	0.0041469284	0.9295383
0.99438864	0.0020619493	0.0035494098
0.0042520696	0.005105594	0.99064237
0.0016210356	0.9972264	0.0011525637
0.17647806	0.005123451	0.8183985
0.044441484	0.004870993	0.9506875
0.96862864	0.002149438	0.029221889
0.0017286724	0.9968251	0.0014462784
0.9901528	0.0021890965	0.007658133
0.0054877615	0.95018804	0.044324193
0.60301524	0.010806855	0.38617793
0.054816194	0.006896997	0.93828684
0.08746168	0.003707992	0.9088303
0.9860941	0.0015646783	0.012341203
0.97867864	0.0049743624	0.01634697
0.6097988	0.006888312	0.3833129
0.0015234116	0.99736625	0.0011103516
0.010970485	0.05812022	0.9309093
0.041054744	0.0128175495	0.9461278
0.020922888	0.007177881	0.9718992
0.8385323	0.12232723	0.039140362
0.9843599	0.0022629483	0.013377039
0.9943242	0.002433793	0.0032420212
0.8017845	0.0060641286	0.19215141
0.548445	0.0126683945	0.43888664
0.001756046	0.99713093	0.0011131269
